"article_name","year","yrwk_start","yrwk_end","month","week","sales","category_1","category_2","promo_01","promo_02","promo_03","promo_04","promo_05"
"79","M-CLAS JOGHURT MOKKA 200G",2017,"2017-07-03","2017-07-09",7,27,22068,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"80","M-CLAS JOGHURT MOKKA 200G",2017,"2017-07-10","2017-07-16",7,28,20127,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"81","M-CLAS JOGHURT MOKKA 200G",2017,"2017-07-17","2017-07-23",7,29,11156,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"82","M-CLAS JOGHURT MOKKA 200G",2017,"2017-07-24","2017-07-30",7,30,13146,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"83","M-CLAS JOGHURT MOKKA 200G",2017,"2017-07-31","2017-08-06",8,31,18364,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"84","M-CLAS JOGHURT MOKKA 200G",2017,"2017-08-07","2017-08-13",8,32,22001,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"85","M-CLAS JOGHURT MOKKA 200G",2017,"2017-08-14","2017-08-20",8,33,22481,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"86","M-CLAS JOGHURT MOKKA 200G",2017,"2017-08-21","2017-08-27",8,34,23200,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"87","M-CLAS JOGHURT MOKKA 200G",2017,"2017-08-28","2017-09-03",8,35,24153,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"88","M-CLAS JOGHURT MOKKA 200G",2017,"2017-09-04","2017-09-10",9,36,23158,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"89","M-CLAS JOGHURT MOKKA 200G",2017,"2017-09-11","2017-09-17",9,37,12674,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"90","M-CLAS JOGHURT MOKKA 200G",2017,"2017-09-18","2017-09-24",9,38,16593,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"91","M-CLAS JOGHURT MOKKA 200G",2017,"2017-09-25","2017-10-01",9,39,22158,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"92","M-CLAS JOGHURT MOKKA 200G",2017,"2017-10-02","2017-10-08",10,40,21444,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"93","M-CLAS JOGHURT MOKKA 200G",2017,"2017-10-09","2017-10-15",10,41,22008,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"94","M-CLAS JOGHURT MOKKA 200G",2017,"2017-10-16","2017-10-22",10,42,24370,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"95","M-CLAS JOGHURT MOKKA 200G",2017,"2017-10-23","2017-10-29",10,43,24482,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"96","M-CLAS JOGHURT MOKKA 200G",2017,"2017-10-30","2017-11-05",11,44,23640,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"97","M-CLAS JOGHURT MOKKA 200G",2017,"2017-11-06","2017-11-12",11,45,24440,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"98","M-CLAS JOGHURT MOKKA 200G",2017,"2017-11-13","2017-11-19",11,46,23236,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"99","M-CLAS JOGHURT MOKKA 200G",2017,"2017-11-20","2017-11-26",11,47,13285,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"100","M-CLAS JOGHURT MOKKA 200G",2017,"2017-11-27","2017-12-03",11,48,17652,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"101","M-CLAS JOGHURT MOKKA 200G",2017,"2017-12-04","2017-12-10",12,49,19359,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"102","M-CLAS JOGHURT MOKKA 200G",2017,"2017-12-11","2017-12-17",12,50,23026,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"103","M-CLAS JOGHURT MOKKA 200G",2017,"2017-12-18","2017-12-24",12,51,25116,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"104","M-CLAS JOGHURT MOKKA 200G",2017,"2017-12-25","2017-12-31",12,52,9605,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"105","M-CLAS JOGHURT MOKKA 200G",2018,"2018-01-01","2018-01-07",1,1,14129,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"106","M-CLAS JOGHURT MOKKA 200G",2018,"2018-01-08","2018-01-14",1,2,22152,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"107","M-CLAS JOGHURT MOKKA 200G",2018,"2018-01-15","2018-01-21",1,3,24111,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"108","M-CLAS JOGHURT MOKKA 200G",2018,"2018-01-22","2018-01-28",1,4,24500,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"109","M-CLAS JOGHURT MOKKA 200G",2018,"2018-01-29","2018-02-04",2,5,12840,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"110","M-CLAS JOGHURT MOKKA 200G",2018,"2018-02-05","2018-02-11",2,6,15988,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"111","M-CLAS JOGHURT MOKKA 200G",2018,"2018-02-12","2018-02-18",2,7,21576,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"112","M-CLAS JOGHURT MOKKA 200G",2018,"2018-02-19","2018-02-25",2,8,24122,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"113","M-CLAS JOGHURT MOKKA 200G",2018,"2018-02-26","2018-03-04",3,9,23826,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"114","M-CLAS JOGHURT MOKKA 200G",2018,"2018-03-05","2018-03-11",3,10,24476,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"115","M-CLAS JOGHURT MOKKA 200G",2018,"2018-03-12","2018-03-18",3,11,25376,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"116","M-CLAS JOGHURT MOKKA 200G",2018,"2018-03-19","2018-03-25",3,12,13447,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"117","M-CLAS JOGHURT MOKKA 200G",2018,"2018-03-26","2018-04-01",3,13,18804,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"118","M-CLAS JOGHURT MOKKA 200G",2018,"2018-04-02","2018-04-08",4,14,18502,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"119","M-CLAS JOGHURT MOKKA 200G",2018,"2018-04-09","2018-04-15",4,15,22765,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"120","M-CLAS JOGHURT MOKKA 200G",2018,"2018-04-16","2018-04-22",4,16,22694,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"121","M-CLAS JOGHURT MOKKA 200G",2018,"2018-04-23","2018-04-29",4,17,23244,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"122","M-CLAS JOGHURT MOKKA 200G",2018,"2018-04-30","2018-05-06",5,18,23178,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"123","M-CLAS JOGHURT MOKKA 200G",2018,"2018-05-07","2018-05-13",5,19,11743,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"124","M-CLAS JOGHURT MOKKA 200G",2018,"2018-05-14","2018-05-20",5,20,16933,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"125","M-CLAS JOGHURT MOKKA 200G",2018,"2018-05-21","2018-05-27",5,21,20084,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"126","M-CLAS JOGHURT MOKKA 200G",2018,"2018-05-28","2018-06-03",5,22,20598,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"127","M-CLAS JOGHURT MOKKA 200G",2018,"2018-06-04","2018-06-10",6,23,23363,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"128","M-CLAS JOGHURT MOKKA 200G",2018,"2018-06-11","2018-06-17",6,24,22444,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"129","M-CLAS JOGHURT MOKKA 200G",2018,"2018-06-18","2018-06-24",6,25,12109,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"130","M-CLAS JOGHURT MOKKA 200G",2018,"2018-06-25","2018-07-01",6,26,14797,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"131","M-CLAS JOGHURT MOKKA 200G",2018,"2018-07-02","2018-07-08",7,27,19602,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"132","M-CLAS JOGHURT MOKKA 200G",2018,"2018-07-09","2018-07-15",7,28,19102,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"133","M-CLAS JOGHURT MOKKA 200G",2018,"2018-07-16","2018-07-22",7,29,19942,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"134","M-CLAS JOGHURT MOKKA 200G",2018,"2018-07-23","2018-07-29",7,30,20045,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"135","M-CLAS JOGHURT MOKKA 200G",2018,"2018-07-30","2018-08-05",8,31,11532,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"136","M-CLAS JOGHURT MOKKA 200G",2018,"2018-08-06","2018-08-12",8,32,15352,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"137","M-CLAS JOGHURT MOKKA 200G",2018,"2018-08-13","2018-08-19",8,33,21540,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"138","M-CLAS JOGHURT MOKKA 200G",2018,"2018-08-20","2018-08-26",8,34,23443,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"139","M-CLAS JOGHURT MOKKA 200G",2018,"2018-08-27","2018-09-02",8,35,23222,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"140","M-CLAS JOGHURT MOKKA 200G",2018,"2018-09-03","2018-09-09",9,36,23269,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"141","M-CLAS JOGHURT MOKKA 200G",2018,"2018-09-10","2018-09-16",9,37,23184,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"142","M-CLAS JOGHURT MOKKA 200G",2018,"2018-09-17","2018-09-23",9,38,12351,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"143","M-CLAS JOGHURT MOKKA 200G",2018,"2018-09-24","2018-09-30",9,39,16257,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"144","M-CLAS JOGHURT MOKKA 200G",2018,"2018-10-01","2018-10-07",10,40,20088,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"145","M-CLAS JOGHURT MOKKA 200G",2018,"2018-10-08","2018-10-14",10,41,20929,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"146","M-CLAS JOGHURT MOKKA 200G",2018,"2018-10-15","2018-10-21",10,42,23859,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"147","M-CLAS JOGHURT MOKKA 200G",2018,"2018-10-22","2018-10-28",10,43,24656,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"148","M-CLAS JOGHURT MOKKA 200G",2018,"2018-10-29","2018-11-04",11,44,24351,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"149","M-CLAS JOGHURT MOKKA 200G",2018,"2018-11-05","2018-11-11",11,45,25010,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"150","M-CLAS JOGHURT MOKKA 200G",2018,"2018-11-12","2018-11-18",11,46,13181,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"151","M-CLAS JOGHURT MOKKA 200G",2018,"2018-11-19","2018-11-25",11,47,16865,"KLASSISCHE JOGHURT","JOGHURT STANDARD",1,0,0,0,0
"152","M-CLAS JOGHURT MOKKA 200G",2018,"2018-11-26","2018-12-02",11,48,23135,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
"153","M-CLAS JOGHURT MOKKA 200G",2018,"2018-12-03","2018-12-09",12,49,21843,"KLASSISCHE JOGHURT","JOGHURT STANDARD",0,0,0,0,0
